AAB,20040413,1,1,1,1,13000
AAC,20040413,1.16,1.17,1.15,1.15,127715
AAM,20040413,0.65,0.66,0.64,0.65,87410
AAR,20040413,0.029,0.029,0.028,0.028,285482
AAU,20040413,1.14,1.14,1.14,1.14,291800
ABB,20040413,6.1,6.11,6.1,6.1,7873
ABC,20040413,1.49,1.5,1.49,1.49,56308
ABI,20040413,0.37,0.38,0.37,0.38,963712
ABK,20040413,0.195,0.195,0.195,0.195,5000
ABP,20040413,1.17,1.17,1.16,1.16,107357
ABS,20040413,3.92,3.92,3.86,3.9,143290
ABX,20040413,1.97,1.97,1.96,1.96,4040
ACF,20040413,1.03,1.03,1.03,1.03,74415
ACL,20040413,0.59,0.59,0.56,0.56,45271
ACU,20040413,0.36,0.375,0.355,0.36,454888
ADA,20040413,0.65,0.65,0.64,0.64,52500
ADB,20040413,8.43,8.44,8.35,8.37,132549
ADG,20040413,3.9,3.9,3.87,3.87,3250
ADK,20040413,0.035,0.035,0.035,0.035,100000
ADL,20040413,0.09,0.09,0.09,0.09,25000
ADM,20040413,0.095,0.098,0.095,0.098,71360
ADN,20040413,0.28,0.28,0.27,0.27,174800
ADT,20040413,1.74,1.74,1.7,1.7,2650
ADU,20040413,1.21,1.22,1.19,1.19,66780
ADX,20040413,0.135,0.135,0.125,0.125,34000
ADY,20040413,0.034,0.034,0.033,0.033,584769
ADZ,20040413,1.45,1.54,1.45,1.54,684857
AEC,20040413,1.59,1.65,1.59,1.65,17308
AEI,20040413,1.41,1.49,1.4,1.48,117767
AEN,20040413,1.33,1.34,1.33,1.33,14605
AEO,20040413,1.34,1.36,1.34,1.36,49070
AES,20040413,0.081,0.085,0.081,0.085,149520
AET,20040413,0.66,0.66,0.66,0.66,4500
AEX,20040413,0.067,0.068,0.066,0.066,495090
AFC,20040413,0.43,0.43,0.425,0.425,80000
AFI,20040413,3.28,3.29,3.26,3.27,189420
AFL,20040413,0.93,0.93,0.91,0.91,33063
AFM,20040413,0.023,0.024,0.023,0.024,399547
AFT,20040413,0.042,0.045,0.042,0.043,3031608
AGC,20040413,1.57,1.57,1.57,1.57,5000
AGG,20040413,10.66,10.66,10.46,10.5,50142
AGI,20040413,0.5,0.5,0.495,0.495,74410
AGL,20040413,11.71,11.72,11.56,11.61,340632
AGM,20040413,0.14,0.145,0.14,0.145,551862
AGS,20040413,0.05,0.05,0.05,0.05,229520
AGT,20040413,0.485,0.485,0.47,0.47,96500
AGX,20040413,0.92,0.92,0.86,0.88,874958
AGY,20040413,0.185,0.185,0.185,0.185,8998
AGZ,20040413,0.215,0.215,0.215,0.215,20555
AHD,20040413,3.41,3.42,3.41,3.42,12243
AHG,20040413,0.12,0.12,0.12,0.12,9500
AHO,20040413,0.395,0.4,0.38,0.39,151501
AHS,20040413,0.92,0.92,0.92,0.92,33569
AIE,20040413,0.145,0.145,0.145,0.145,27544
AIM,20040413,0.065,0.067,0.065,0.065,1025918
AIX,20040413,1.65,1.65,1.63,1.64,223415
AIY,20040413,0.12,0.15,0.12,0.15,143333
AIZ,20040413,0.36,0.36,0.36,0.36,17425
AJL,20040413,1.96,1.96,1.96,1.96,13000
AKD,20040413,0.021,0.021,0.021,0.021,125000
ALB,20040413,0.55,0.55,0.55,0.55,25000
ALH,20040413,2.36,2.38,2.36,2.37,805895
ALK,20040413,0.355,0.355,0.35,0.35,171660
ALL,20040413,3.78,3.8,3.63,3.68,1612258
ALN,20040413,6.16,6.19,6.12,6.12,1117270
ALR,20040413,1.01,1.02,1.01,1.01,81248
ALS,20040413,6.64,6.65,6.62,6.65,41512
ALT,20040413,0.091,0.091,0.089,0.089,119400
ALU,20040413,0.435,0.445,0.435,0.445,159500
ALW,20040413,0.53,0.53,0.51,0.51,154000
ALZ,20040413,1.69,1.7,1.68,1.69,1467554
AMC,20040413,7.96,7.96,7.91,7.92,1139890
AMG,20040413,0.035,0.035,0.035,0.035,40000
AMH,20040413,0.455,0.455,0.45,0.45,4058
AML,20040413,0.79,0.85,0.78,0.8,1055542
AMM,20040413,0.165,0.165,0.16,0.16,252272
AMP,20040413,5.66,5.68,5.61,5.61,3374324
AMU,20040413,0.55,0.56,0.48,0.495,965028
ANC,20040413,7.95,7.95,7.95,7.95,1051
ANE,20040413,3.66,3.66,3.62,3.64,26595
ANG,20040413,0.335,0.345,0.335,0.345,42500
ANM,20040413,0.032,0.033,0.031,0.032,2362638
ANN,20040413,7.43,7.57,7.43,7.54,838431
ANP,20040413,0.16,0.16,0.155,0.155,174750
ANX,20040413,0.315,0.32,0.3,0.3,66000
ANZ,20040413,19.09,19.1,18.87,18.87,3321714
AOE,20040413,0.28,0.28,0.27,0.27,204956
AOO,20040413,0.165,0.165,0.165,0.165,9382
APA,20040413,2.6,2.6,2.58,2.58,92083
APE,20040413,7.18,7.18,7.18,7.18,4251
APG,20040413,0.04,0.04,0.04,0.04,165000
API,20040413,2.45,2.46,2.43,2.45,49914
APL,20040413,0.26,0.26,0.245,0.245,208281
APN,20040413,3.83,3.87,3.83,3.87,549139
APZ,20040413,0.155,0.155,0.15,0.15,315000
AQA,20040413,0.75,0.75,0.75,0.75,22993
AQD,20040413,0.2,0.205,0.2,0.205,23550
AQL,20040413,0.025,0.025,0.025,0.025,40000
AQP,20040413,7.14,7.14,7.1,7.1,15724
ARE,20040413,0.14,0.14,0.14,0.14,101700
ARG,20040413,4.92,4.97,4.9,4.9,50371
ARO,20040413,0.065,0.065,0.06,0.06,12433487
ARP,20040413,3.37,3.37,3.35,3.35,5700
ARQ,20040413,0.91,0.91,0.88,0.88,433389
ARX,20040413,0.063,0.063,0.063,0.063,63000
ASB,20040413,0.97,0.98,0.97,0.97,163159
ASC,20040413,0.1,0.105,0.099,0.1,3257815
ASL,20040413,0.74,0.75,0.73,0.75,120189
ASU,20040413,0.011,0.011,0.011,0.011,53334
ASX,20040413,16.39,16.44,16.26,16.39,153574
ASZ,20040413,0.35,0.35,0.35,0.35,9001
ATG,20040413,0.7,0.7,0.69,0.7,31000
ATN,20040413,0.23,0.23,0.23,0.23,4668
ATP,20040413,0.205,0.205,0.2,0.2,154584
ATX,20040413,0.16,0.16,0.16,0.16,67953
AUH,20040413,0.036,0.036,0.036,0.036,72727
AUI,20040413,4.31,4.31,4.31,4.31,2200
AUL,20040413,0.013,0.013,0.013,0.013,206000
AUM,20040413,0.04,0.04,0.039,0.039,833949
AUN,20040413,0.84,0.85,0.82,0.85,790156
AUO,20040413,0.57,0.58,0.54,0.55,2288660
AUX,20040413,0.044,0.044,0.043,0.043,94542
AUZ,20040413,0.215,0.215,0.205,0.205,134000
AVA,20040413,0.044,0.044,0.04,0.044,472046
