AAA,19980223,1.96,2.01,1.96,2.01,524304
AAP,19980223,3.011,3.3,3.011,3.1,347124
AAV,19980223,1.8,2.01,1.75,1.8,327274
ABC,19980223,1.46,1.47,1.41,1.41,49293
ABD,19980223,0.05,0.05,0.05,0.05,100000
ABF,19980223,2.109,2.14,2.09,2.14,167525
ABG,19980223,3.32,3.35,3.3,3.35,231785
ABN,19980223,0.68,0.7,0.68,0.7,33000
ACH,19980223,2.82,2.84,2.82,2.83,260117
ACY,19980223,1.01,1.02,1.01,1.02,93000
ADB,19980223,5.47,5.47,5.43,5.44,107660
ADF,19980223,0.13,0.13,0.13,0.13,25000
ADH,19980223,0.367,0.37,0.36,0.37,106850
ADM,19980223,0.095,0.095,0.095,0.095,30000
ADN,19980223,0.15,0.15,0.13,0.13,230511
ADT,19980223,1.79,1.79,1.78,1.78,3784
ADX,19980223,0.37,0.385,0.365,0.385,188000
ADZ,19980223,2.9,2.93,2.9,2.93,24140
AEC,19980223,1.14,1.15,1.13,1.15,15915
AEG,19980223,0.145,0.145,0.14,0.14,34700
AEX,19980223,0.02,0.02,0.019,0.019,495000
AFI,19980223,2.679,2.684,2.64,2.67,278637
AFK,19980223,0.365,0.37,0.355,0.36,127757
AFN,19980223,0.44,0.44,0.4,0.405,53819
AFU,19980223,0.36,0.36,0.36,0.36,14000
AFW,19980223,0.073,0.073,0.072,0.072,150000
AGA,19980223,0.3,0.3,0.29,0.29,3000
AGE,19980223,17.55,17.55,17.55,17.55,7473
AGH,19980223,0.86,0.86,0.86,0.86,50500
AGL,19980223,12.36,12.8,12.3,12.77,169705
AGN,19980223,0.2,0.2,0.2,0.2,35000
AGR,19980223,0.475,0.49,0.475,0.485,28000
AGS,19980223,0.06,0.06,0.053,0.053,216666
AHD,19980223,6.17,6.3,6.1,6.3,3150
AHF,19980223,0.76,0.76,0.75,0.75,13000
AHX,19980223,2.08,2.09,2.07,2.09,32100
AIF,19980223,0.35,0.35,0.35,0.35,10000
AIX,19980223,2.45,2.45,2.45,2.45,42056
AIZ,19980223,2.16,2.16,2.15,2.15,10000
AJO,19980223,2.22,2.23,2.22,2.22,21528
AJR,19980223,1.01,1.01,1,1,77255
AJS,19980223,1.12,1.12,1.12,1.12,76050
AKD,19980223,0.046,0.048,0.046,0.048,147000
AKL,19980223,0.24,0.24,0.235,0.24,72820
ALA,19980223,0.92,0.93,0.92,0.92,96340
ALI,19980223,0.55,0.55,0.55,0.55,100
ALK,19980223,0.31,0.31,0.31,0.31,10500
ALL,19980223,3.63,3.73,3.62,3.73,161632
ALO,19980223,0.6,0.65,0.6,0.65,70000
ALX,19980223,1.1,1.1,1.1,1.1,320
ALZ,19980223,1.58,1.58,1.55,1.55,10500
AMC,19980223,6.354,6.41,6.33,6.4,1461868
AMI,19980223,0.071,0.085,0.071,0.085,135090
AML,19980223,2.52,2.62,2.51,2.62,571100
ANC,19980223,2.77,2.77,2.77,2.77,8711
ANE,19980223,2.9,2.9,2.9,2.9,3000
ANI,19980223,1.263,1.268,1.21,1.25,1034014
ANL,19980223,3.25,3.3,3.25,3.3,70340
ANZ,19980223,9.519,9.55,9.43,9.54,1835446
AOF,19980223,1.32,1.33,1.32,1.33,276368
AOG,19980223,1.75,1.8,1.75,1.8,19832
AOV,19980223,0.145,0.145,0.135,0.135,221500
APE,19980223,3.7,3.7,3.7,3.7,5000
APF,19980223,1.65,1.67,1.65,1.66,295378
API,19980223,2.65,2.66,2.65,2.65,147700
APN,19980223,2.5,2.52,2.48,2.52,52200
APU,19980223,0.45,0.45,0.45,0.45,33700
APW,19980223,3.76,3.76,3.76,3.76,11200
APY,19980223,1.7,1.72,1.7,1.72,22816
AQS,19980223,0.43,0.43,0.43,0.43,72
ARC,19980223,0.215,0.215,0.2,0.2,111500
ARG,19980223,3.652,3.66,3.59,3.6,71029
ARI,19980223,0.25,0.26,0.25,0.25,27648
ARK,19980223,0.19,0.19,0.19,0.19,1250
ARL,19980223,3.55,3.75,3.55,3.75,167069
ARO,19980223,1.3,1.3,1.3,1.3,5000
ARQ,19980223,0.085,0.087,0.085,0.086,231000
ARS,19980223,0.185,0.185,0.18,0.18,175500
ASE,19980223,0.26,0.26,0.26,0.26,10796
ASH,19980223,1.48,1.5,1.48,1.5,101254
ASL,19980223,1.04,1.04,1.02,1.02,11618
ASR,19980223,0.36,0.36,0.36,0.36,20000
ATG,19980223,1,1.01,1,1,22000
ATI,19980223,0.25,0.25,0.25,0.25,500
ATP,19980223,0.295,0.295,0.295,0.295,50000
ATU,19980223,0.68,0.68,0.67,0.67,1372799
AUC,19980223,0.71,0.71,0.71,0.71,500
AUD,19980223,2.82,2.83,2.81,2.82,58492
AUO,19980223,0.41,0.41,0.41,0.41,25000
AVJ,19980223,0.55,0.55,0.54,0.54,433500
AVL,19980223,0.14,0.155,0.14,0.155,260797
AVR,19980223,1.01,1.02,1,1,128138
AWA,19980223,0.66,0.67,0.65,0.65,97500
AWE,19980223,0.4,0.4,0.39,0.39,25000
AWH,19980223,1.93,1.93,1.93,1.93,2000
AWI,19980223,0.45,0.45,0.45,0.45,29009
AXI,19980223,0.2,0.2,0.2,0.2,50000
AXR,19980223,0.38,0.38,0.375,0.375,48000
AYO,19980223,0.94,0.94,0.91,0.92,69668
AZL,19980223,0.016,0.017,0.016,0.017,3111113
BAE,19980223,0.28,0.31,0.28,0.31,108000
BAT,19980223,26.48,26.48,26.48,26.48,450
BCD,19980223,1.1,1.1,1.05,1.05,16200
BCH,19980223,0.16,0.16,0.155,0.155,225500
BDG,19980223,0.094,0.094,0.091,0.091,55000
BDL,19980223,0.62,0.62,0.61,0.61,33600
BEN,19980223,3.94,3.96,3.91,3.91,21695
BGD,19980223,0.3,0.3,0.3,0.3,16000
BGF,19980223,0.028,0.028,0.026,0.026,264000
BHP,19980223,14.43,14.45,14.32,14.45,1304377
BHT,19980223,0.99,1,0.99,1,156624
BID,19980223,0.84,0.84,0.84,0.84,5000
BII,19980223,0.32,0.32,0.3,0.3,33911
BIL,19980223,29.885,30.3,29.885,30.3,266841
BIR,19980223,1.08,1.1,1.08,1.09,186227
BKA,19980223,0.16,0.16,0.16,0.16,20000
BKL,19980223,4.84,4.85,4.84,4.85,4764
