AAC,20050914,1.785,1.8,1.785,1.785,86429
AAE,20050914,0.36,0.36,0.34,0.355,28550
AAM,20050914,0.245,0.245,0.235,0.235,35000
AAQ,20050914,0.47,0.52,0.47,0.51,47250
AAR,20050914,0.02,0.02,0.02,0.02,600000
AAT,20050914,0.155,0.155,0.14,0.14,156688
AAU,20050914,0.76,0.78,0.76,0.78,636625
ABB,20050914,6.77,6.79,6.71,6.79,39176
ABC,20050914,2.18,2.2,2.15,2.15,492401
ABP,20050914,1.38,1.38,1.365,1.375,161666
ABQ,20050914,0.265,0.265,0.23,0.23,64275
ABS,20050914,6.53,6.53,6.44,6.45,1566515
ACE,20050914,0.16,0.175,0.16,0.175,35492
ACL,20050914,0.85,0.89,0.85,0.88,246484
ACR,20050914,0.68,0.68,0.66,0.66,39000
ACU,20050914,0.155,0.155,0.15,0.15,360917
ADB,20050914,13.18,13.39,13.18,13.25,434950
ADG,20050914,3.75,3.82,3.75,3.82,17620
ADI,20050914,0.33,0.34,0.31,0.32,569663
ADK,20050914,0.105,0.11,0.105,0.11,1463618
ADL,20050914,0.066,0.066,0.066,0.066,48400
ADN,20050914,0.275,0.275,0.27,0.27,41000
ADY,20050914,0.16,0.175,0.16,0.17,18563881
ADZ,20050914,1.83,1.855,1.82,1.835,375094
AED,20050914,1.04,1.1,1.03,1.06,2412665
AEI,20050914,0.71,0.725,0.7,0.705,92800
AEN,20050914,1.11,1.11,1.11,1.11,2000
AEO,20050914,1.71,1.735,1.71,1.73,360081
AEU,20050914,1.48,1.48,1.47,1.47,63843
AEX,20050914,0.031,0.031,0.03,0.03,1542054
AFI,20050914,4.08,4.09,4.05,4.07,178800
AFL,20050914,0.69,0.71,0.685,0.71,133060
AFS,20050914,0.068,0.068,0.06,0.06,99790
AFT,20050914,0.022,0.022,0.018,0.019,16438479
AGC,20050914,1.525,1.56,1.525,1.535,209351
AGG,20050914,9.9,9.96,9.9,9.96,42669
AGI,20050914,0.53,0.545,0.53,0.54,69753
AGL,20050914,14.39,14.44,14.34,14.37,1425040
AGM,20050914,0.14,0.145,0.135,0.14,3336613
AGO,20050914,0.22,0.225,0.22,0.225,41500
AGS,20050914,0.145,0.145,0.14,0.14,998323
AGX,20050914,0.295,0.3,0.295,0.3,20816
AGY,20050914,0.05,0.05,0.05,0.05,18400
AHD,20050914,4.56,4.56,4.56,4.56,20225
AHS,20050914,1.245,1.27,1.235,1.24,188144
AHU,20050914,6.6,6.6,6.6,6.6,2945
AIA,20050914,2.03,2.05,2.03,2.05,78082
AIE,20050914,0.18,0.18,0.18,0.18,44000
AII,20050914,0.425,0.43,0.41,0.41,90000
AIM,20050914,0.053,0.053,0.052,0.052,2923331
AIX,20050914,2.47,2.49,2.47,2.47,1173385
AIY,20050914,0.175,0.175,0.175,0.175,33500
AIZ,20050914,1.07,1.1,1.07,1.1,2660
AJL,20050914,1.2,1.285,1.2,1.28,237226
AKD,20050914,0.015,0.017,0.015,0.017,4886934
ALB,20050914,0.5,0.5,0.5,0.5,20000
ALD,20050914,0.235,0.235,0.235,0.235,50882
ALE,20050914,0.052,0.052,0.05,0.05,322605
ALK,20050914,0.175,0.18,0.175,0.18,626496
