AAC,20021009,0.7,0.7,0.69,0.7,85212
AAT,20021009,0.205,0.21,0.205,0.21,134545
AAU,20021009,1.03,1.03,1.03,1.03,8550
ABB,20021009,2.71,2.71,2.71,2.71,20952
ABC,20021009,0.92,0.93,0.9,0.93,164018
ABG,20021009,2.01,2.01,1.98,1.98,7608
ABI,20021009,1.14,1.14,1.06,1.07,36322
ABS,20021009,13.56,13.6,13.5,13.5,6360
ABX,20021009,0.39,0.39,0.385,0.385,60000
ACU,20021009,0.14,0.145,0.14,0.145,11000
ACX,20021009,0.12,0.12,0.12,0.12,13000
ADA,20021009,0.72,0.72,0.71,0.72,27400
ADB,20021009,7.37,7.4,7.33,7.4,95925
ADG,20021009,2.75,2.75,2.74,2.75,19770
ADM,20021009,0.032,0.04,0.032,0.04,66600
ADN,20021009,0.105,0.105,0.105,0.105,27273
ADP,20021009,2.56,2.56,2.55,2.55,1905756
ADS,20021009,0.025,0.025,0.025,0.025,95000
ADU,20021009,0.14,0.14,0.14,0.14,10000
ADX,20021009,0.37,0.37,0.36,0.36,25667
ADZ,20021009,1.99,2.02,1.98,2,466724
AEC,20021009,0.88,0.88,0.85,0.85,14000
AEN,20021009,0.17,0.17,0.17,0.17,5000
AEO,20021009,1.49,1.49,1.48,1.48,24443
AES,20021009,0.255,0.26,0.23,0.25,100500
AEX,20021009,0.04,0.04,0.04,0.04,10000
AFI,20021009,3.1,3.11,3.09,3.11,194301
AFL,20021009,0.27,0.27,0.25,0.25,9000
AFM,20021009,0.02,0.02,0.02,0.02,2344
AGG,20021009,9.1,9.1,8.9,8.9,8360
AGH,20021009,0.68,0.69,0.68,0.69,18500
AGI,20021009,0.92,0.93,0.92,0.93,54839
AGL,20021009,10.18,10.23,10.14,10.22,1312896
AGM,20021009,0.04,0.04,0.04,0.04,12500
AGT,20021009,0.55,0.55,0.55,0.55,17000
AGX,20021009,0.29,0.29,0.285,0.285,244500
AGZ,20021009,0.008,0.008,0.008,0.008,475000
AHD,20021009,2.59,2.62,2.58,2.6,84484
AIA,20021009,3.75,3.75,3.75,3.75,877600
AIE,20021009,0.165,0.17,0.165,0.165,35000
AIP,20021009,1.09,1.09,1.08,1.09,464209
AIX,20021009,1.44,1.44,1.4,1.4,101780
AIZ,20021009,0.435,0.465,0.435,0.45,623648
AJL,20021009,1.07,1.07,1.03,1.03,64701
AKD,20021009,0.015,0.018,0.015,0.018,114710
ALK,20021009,0.195,0.195,0.19,0.19,153015
ALL,20021009,4.41,4.57,4.41,4.57,879796
ALN,20021009,4.18,4.18,4.12,4.12,48671
ALR,20021009,1,1,1,1,2840
ALS,20021009,3.87,3.87,3.86,3.86,12673
ALU,20021009,1.38,1.38,1.37,1.37,14694
