AAA,19990716,1.66,1.7,1.66,1.7,1149760
AAP,19990716,4.72,4.82,4.71,4.8,993234
AAT,19990716,1.98,1.99,1.95,1.99,24000
AAV,19990716,0.18,0.18,0.17,0.175,136710
ABC,19990716,0.96,0.98,0.96,0.98,1075042
ABD,19990716,0.2,0.21,0.2,0.21,40000
ABG,19990716,2.27,2.3,2.26,2.3,8200
ACY,19990716,0.81,0.81,0.8,0.8,76881
ADA,19990716,1.42,1.42,1.42,1.42,1220
ADB,19990716,5.637,5.65,5.61,5.65,47804
ADH,19990716,0.1,0.1,0.1,0.1,34500
ADM,19990716,0.08,0.08,0.08,0.08,100
ADT,19990716,1.67,1.67,1.67,1.67,14
ADX,19990716,0.13,0.13,0.13,0.13,27500
ADZ,19990716,2.8,2.8,2.75,2.75,51564
AEC,19990716,0.94,0.96,0.94,0.96,54166
AEG,19990716,0.125,0.13,0.125,0.125,169000
AEL,19990716,0.25,0.255,0.24,0.24,352000
AEV,19990716,0.375,0.38,0.36,0.36,634111
AEX,19990716,0.018,0.018,0.017,0.017,100000
AFI,19990716,3.1,3.12,2.95,2.95,177303
AGA,19990716,0.033,0.035,0.033,0.035,230000
AGH,19990716,0.59,0.61,0.59,0.6,263000
AGL,19990716,9.537,9.537,9.355,9.355,448231
AGM,19990716,0.05,0.057,0.049,0.057,290000
AGR,19990716,0.2,0.2,0.19,0.19,49185
AGS,19990716,0.022,0.028,0.021,0.028,22531000
AGT,19990716,0.25,0.25,0.245,0.245,134500
AGY,19990716,0.205,0.21,0.2,0.2,47600
AHA,19990716,8,8,8,8,526
AHC,19990716,0.66,0.66,0.66,0.66,300
AHD,19990716,4.12,4.15,4.12,4.15,4723
AHH,19990716,0.51,0.51,0.51,0.51,24000
AHX,19990716,0.92,0.92,0.92,0.92,54700
AIE,19990716,0.33,0.33,0.325,0.33,181000
AIG,19990716,0.2,0.2,0.2,0.2,2000
AIP,19990716,1.1,1.1,1.08,1.09,86083
AIU,19990716,0.042,0.042,0.042,0.042,10000
AIX,19990716,2.24,2.24,2.22,2.22,77615
AJO,19990716,1.77,1.8,1.77,1.8,25043
AJR,19990716,0.86,0.86,0.86,0.86,1245131
AJS,19990716,1.06,1.06,1.06,1.06,6000
AKC,19990716,3.6,3.6,3.51,3.51,3289
AKD,19990716,0.048,0.048,0.048,0.048,92566
ALA,19990716,0.29,0.31,0.29,0.31,125000
ALI,19990716,1.04,1.04,1.04,1.04,2000
ALK,19990716,0.15,0.15,0.15,0.15,30000
ALL,19990716,11.3,11.3,11.2,11.2,11825
ALO,19990716,1.11,1.11,1.11,1.11,50000
ALZ,19990716,1.4,1.42,1.39,1.39,337507
AMC,19990716,8.35,8.36,8.22,8.25,1453479
AMG,19990716,0.08,0.08,0.08,0.08,50000
AMI,19990716,0.099,0.099,0.072,0.077,11858249
AML,19990716,0.907,0.95,0.9,0.9,154711
AMP,19990716,16.876,16.97,16.65,16.729,1244979
AMS,19990716,0.081,0.081,0.081,0.081,20000
AMU,19990716,0.18,0.18,0.165,0.17,512090
AMW,19990716,20,20.5,20,20.5,3878
ANE,19990716,1.85,1.85,1.83,1.83,25463
ANF,19990716,1.14,1.14,1.14,1.14,2086
ANK,19990716,0.978,0.98,0.92,0.92,11000
ANL,19990716,2.156,2.16,2.14,2.14,326599
ANX,19990716,0.329,0.35,0.329,0.345,340725
ANZ,19990716,11.51,11.52,11.34,11.35,2924167
AOF,19990716,1.24,1.24,1.22,1.22,562100
AOG,19990716,1.68,1.68,1.68,1.68,35650
AOV,19990716,0.07,0.07,0.07,0.07,50000
APE,19990716,4.15,4.15,4.15,4.15,63
APF,19990716,1.48,1.48,1.45,1.45,275293
API,19990716,2.16,2.17,2.16,2.17,36600
APN,19990716,2.83,2.89,2.83,2.89,166830
APU,19990716,0.17,0.17,0.17,0.17,5500
APY,19990716,1.02,1.08,1.02,1.08,405000
AQL,19990716,0.6,0.6,0.58,0.58,2109
AQS,19990716,1.27,1.28,1.27,1.27,16700
ARA,19990716,0.65,0.65,0.6,0.61,50656
ARC,19990716,0.165,0.17,0.165,0.17,50000
ARG,19990716,3.67,3.67,3.6,3.6,42360
ARI,19990716,0.33,0.34,0.32,0.34,42306
ARL,19990716,3.05,3.05,3.01,3.01,76445
ARQ,19990716,0.28,0.28,0.265,0.265,70000
ARX,19990716,0.075,0.075,0.075,0.075,440066
ASB,19990716,1.6,1.65,1.6,1.65,45750
ASH,19990716,0.67,0.67,0.66,0.66,80146
ASL,19990716,0.405,0.405,0.405,0.405,2100
ASN,19990716,0.115,0.115,0.115,0.115,30000
ASU,19990716,0.105,0.105,0.1,0.1,91000
ASX,19990716,11.55,11.7,11.41,11.45,256304
ATG,19990716,0.23,0.23,0.23,0.23,4000
ATI,19990716,0.165,0.165,0.165,0.165,2000
ATP,19990716,0.22,0.22,0.2,0.2,217100
AUD,19990716,2.523,2.55,2.5,2.5,249878
AUG,19990716,0.67,0.67,0.65,0.67,115673
AUL,19990716,0.06,0.06,0.06,0.06,35000
AUM,19990716,0.06,0.06,0.06,0.06,36568
AUO,19990716,0.24,0.245,0.235,0.235,183100
AVJ,19990716,0.54,0.54,0.54,0.54,82000
AVL,19990716,0.049,0.049,0.049,0.049,20000
AVR,19990716,0.42,0.43,0.41,0.41,75385
AWA,19990716,0.64,0.64,0.63,0.63,371087
AWE,19990716,0.56,0.57,0.55,0.55,313300
AXR,19990716,0.1,0.1,0.1,0.1,311222
AYO,19990716,0.4,0.415,0.39,0.415,1764159
AZL,19990716,0.18,0.19,0.16,0.19,200376
BAE,19990716,0.06,0.06,0.06,0.06,27878
BCD,19990716,1.17,1.17,1.15,1.17,45740
BCH,19990716,0.52,0.52,0.475,0.475,251751
BDA,19990716,0.8,0.8,0.75,0.75,98002
BDG,19990716,0.085,0.085,0.085,0.085,52334
BDL,19990716,0.49,0.5,0.49,0.5,36250
BEN,19990716,6.2,6.22,6.1,6.1,15535
