AAA,19991209,2.68,2.7,2.67,2.68,3731459
AAP,19991209,5.13,5.21,5.13,5.21,183864
AAR,19991209,0.027,0.027,0.027,0.027,51759
AAT,19991209,1.045,1.045,1.02,1.03,180800
AAU,19991209,1.42,1.46,1.41,1.46,185650
ABC,19991209,0.7,0.71,0.69,0.7,193517
ABG,19991209,2.1,2.1,2.1,2.1,10000
ABK,19991209,0.16,0.16,0.16,0.16,6000
ACY,19991209,0.8,0.8,0.8,0.8,17000
ADA,19991209,3.5,3.5,3.4,3.4,44200
ADB,19991209,5.2,5.25,5.18,5.23,50541
ADF,19991209,0.23,0.23,0.22,0.225,193358
ADG,19991209,1.9,1.9,1.9,1.9,12500
ADH,19991209,0.095,0.095,0.09,0.094,89283
ADM,19991209,0.069,0.07,0.069,0.07,59825
ADN,19991209,0.1,0.1,0.09,0.09,122685
ADP,19991209,2.36,2.38,2.36,2.38,480033
ADZ,19991209,2.4,2.42,2.39,2.39,78747
AEG,19991209,0.29,0.295,0.28,0.29,596674
AET,19991209,0.55,0.56,0.54,0.56,30637
AEX,19991209,0.04,0.04,0.04,0.04,25000
AFF,19991209,0.285,0.285,0.285,0.285,75000
AFI,19991209,2.98,2.98,2.95,2.97,191535
AGA,19991209,0.032,0.032,0.032,0.032,20000
AGG,19991209,77,77,77,77,414
AGH,19991209,0.65,0.65,0.65,0.65,62518
AGL,19991209,8.75,8.82,8.75,8.75,241625
AGM,19991209,0.11,0.11,0.11,0.11,254000
AGR,19991209,0.12,0.12,0.11,0.11,91000
AGS,19991209,0.14,0.145,0.14,0.145,237852
AGT,19991209,0.31,0.31,0.3,0.305,81000
AGY,19991209,0.22,0.22,0.22,0.22,234000
AHD,19991209,3.99,4,3.95,4,10150
AHF,19991209,0.18,0.18,0.18,0.18,4000
AHX,19991209,0.68,0.68,0.66,0.66,34352
AIA,19991209,2.3,2.3,2.3,2.3,44000
AIE,19991209,0.3,0.31,0.3,0.305,654848
AIP,19991209,1.06,1.06,1.05,1.06,157440
AIU,19991209,0.068,0.068,0.068,0.068,9360
AIX,19991209,1.86,2.04,1.86,2.04,407447
AIZ,19991209,2.18,2.2,2.15,2.2,15000
AJL,19991209,0.98,0.98,0.95,0.96,50000
AJO,19991209,1.64,1.65,1.64,1.65,23611
AJR,19991209,0.82,0.83,0.82,0.82,173722
AJS,19991209,1.08,1.09,1.08,1.09,125571
AKC,19991209,3.51,3.51,3.45,3.45,16196
AKD,19991209,0.041,0.041,0.041,0.041,20000
ALA,19991209,0.29,0.29,0.285,0.285,39800
ALK,19991209,0.185,0.185,0.185,0.185,35000
ALL,19991209,21,21,20.7,21,37392
ALP,19991209,0.85,1,0.85,0.9,411917
ALX,19991209,0.71,0.71,0.71,0.71,1349
ALZ,19991209,1.49,1.49,1.48,1.49,51545
AMB,19991209,0.95,0.95,0.95,0.95,3000
AMC,19991209,7.325,7.39,7.19,7.25,1733331
AMG,19991209,0.203,0.26,0.19,0.2,2549488
AMI,19991209,0.053,0.053,0.05,0.05,413700
AML,19991209,0.79,0.82,0.79,0.82,191000
AMP,19991209,15.85,16.47,15.85,16.41,3633334
AMW,19991209,27.01,27.01,27,27,2350
ANE,19991209,2.23,2.25,2.23,2.25,54902
ANK,19991209,0.64,0.64,0.62,0.63,55500
ANL,19991209,2.6,2.63,2.6,2.6,157490
ANR,19991209,0.23,0.23,0.23,0.23,18000
ANX,19991209,0.53,0.56,0.53,0.54,215510
ANZ,19991209,11.48,11.62,11.48,11.5,1873635
AOF,19991209,1.14,1.15,1.14,1.15,2091979
AOG,19991209,1.65,1.66,1.65,1.66,23500
AOV,19991209,0.17,0.175,0.17,0.17,632882
APE,19991209,3.85,3.85,3.85,3.85,9643
APF,19991209,1.46,1.47,1.45,1.47,91785
API,19991209,2.07,2.12,2.07,2.1,214369
APN,19991209,3.22,3.29,3.22,3.27,1350879
APU,19991209,0.17,0.17,0.155,0.155,56913
APY,19991209,0.74,0.75,0.74,0.75,12000
AQL,19991209,0.39,0.39,0.39,0.39,3000
AQP,19991209,2.17,2.25,2.15,2.25,119500
ARA,19991209,0.61,0.62,0.61,0.61,70211
ARF,19991209,2,2,2,2,2600
ARG,19991209,3.35,3.39,3.3,3.32,173779
ARI,19991209,0.26,0.26,0.26,0.26,8000
ARL,19991209,3,3.03,3,3.01,223727
ARP,19991209,5.95,5.95,5.95,5.95,1000
ARQ,19991209,0.22,0.23,0.215,0.23,213000
ARX,19991209,0.075,0.075,0.075,0.075,11000
ASB,19991209,2.29,2.34,2.29,2.34,51115
ASC,19991209,0.43,0.43,0.4,0.4,239683
ASE,19991209,0.155,0.155,0.155,0.155,3000
ASH,19991209,0.76,0.76,0.75,0.75,142151
ASL,19991209,0.435,0.435,0.435,0.435,500
ASN,19991209,0.09,0.09,0.087,0.087,22045
ASX,19991209,10.51,10.69,10.4,10.592,150550
ATE,19991209,0.075,0.081,0.075,0.081,58500
ATN,19991209,0.018,0.019,0.018,0.019,531833
ATP,19991209,0.32,0.32,0.295,0.3,323622
AUA,19991209,0.75,0.75,0.75,0.75,35000
AUD,19991209,2.65,2.66,2.65,2.66,12500
AUG,19991209,0.355,0.36,0.345,0.345,398000
AUL,19991209,0.039,0.059,0.039,0.05,1479637
AUN,19991209,6.401,6.401,6.01,6.1,2525779
AUO,19991209,0.155,0.155,0.155,0.155,252167
AUY,19991209,0.33,0.34,0.32,0.32,329000
AVJ,19991209,0.47,0.47,0.47,0.47,21300
AVL,19991209,0.05,0.05,0.05,0.05,100000
AVR,19991209,0.26,0.275,0.25,0.25,29361
AWA,19991209,0.63,0.63,0.63,0.63,7520
AWE,19991209,0.6,0.6,0.58,0.59,278003
AWH,19991209,2.09,2.11,2.08,2.1,35000
AXR,19991209,0.14,0.14,0.135,0.135,11200
AYO,19991209,0.23,0.23,0.225,0.23,112851
AZL,19991209,0.115,0.115,0.11,0.11,119614
BAE,19991209,0.05,0.05,0.05,0.05,99059
BAH,19991209,0.35,0.35,0.35,0.35,10000
BAM,19991209,13.55,13.7,13.55,13.67,46282
BCD,19991209,0.94,0.95,0.94,0.95,36940
BCH,19991209,0.405,0.41,0.4,0.4,91000
BDA,19991209,1.39,1.39,1.35,1.39,241800
BDG,19991209,0.155,0.16,0.155,0.155,121285
BDL,19991209,0.31,0.31,0.29,0.3,139246
BDS,19991209,2.3,2.3,2.25,2.25,7000
BEN,19991209,5.4,5.45,5.26,5.4,12374
BER,19991209,0.64,0.64,0.64,0.64,5000
BGD,19991209,0.325,0.325,0.32,0.32,34000
BGN,19991209,1.57,1.58,1.54,1.57,15746
BHP,19991209,17.509,17.93,17.5,17.744,3348426
BHT,19991209,0.92,0.92,0.92,0.92,3000
BIC,19991209,0.255,0.28,0.255,0.28,31112
BII,19991209,0.415,0.425,0.41,0.425,388062
BIL,19991209,42.2,42.6,41.65,42,255805
BIR,19991209,0.8,0.8,0.78,0.79,177310
BKA,19991209,0.175,0.175,0.175,0.175,21750
BKL,19991209,5.19,5.2,5.19,5.2,3120
BKR,19991209,0.275,0.28,0.275,0.28,30000
BKS,19991209,0.165,0.165,0.15,0.16,5898373
BKW,19991209,39,39,39,39,20000
BLO,19991209,0.14,0.14,0.13,0.13,226900
BLR,19991209,0.41,0.42,0.405,0.42,996002
