AAA,19970319,1.98,2.01,1.97,2,692400
AAD,19970319,0.77,0.78,0.77,0.77,239600
AAR,19970319,0.086,0.086,0.085,0.086,135000
ABC,19970319,1.767,1.77,1.7,1.72,139900
ABD,19970319,0.09,0.09,0.089,0.089,209000
ABF,19970319,3.7,3.76,3.7,3.75,139400
ABG,19970319,3.87,3.87,3.82,3.82,24100
ACH,19970319,3.7,3.7,3.69,3.69,15500
ADB,19970319,4.16,4.16,4.1,4.12,89200
ADF,19970319,0.135,0.145,0.135,0.145,97000
ADH,19970319,0.81,0.84,0.81,0.82,32500
ADM,19970319,0.27,0.27,0.26,0.26,138800
ADN,19970319,0.335,0.335,0.33,0.33,40000
ADX,19970319,0.31,0.31,0.31,0.31,50000
AEC,19970319,1.28,1.31,1.28,1.28,87000
AEV,19970319,0.058,0.058,0.053,0.053,337000
AEX,19970319,0.062,0.062,0.062,0.062,75000
AFI,19970319,2.08,2.08,2.04,2.05,526500
AFN,19970319,0.94,0.94,0.92,0.92,280000
AGA,19970319,0.248,0.25,0.24,0.24,352000
AGE,19970319,13,13,13,13,100
AGL,19970319,7.318,7.36,7.25,7.28,412200
AGM,19970319,0.55,0.62,0.55,0.6,978300
AGN,19970319,0.205,0.205,0.2,0.2,244000
AGR,19970319,1.32,1.32,1.27,1.27,103200
AGS,19970319,0.34,0.34,0.33,0.335,557200
AHD,19970319,6,6,6,6,15000
AHG,19970319,0.78,0.78,0.78,0.78,25000
AHX,19970319,2.34,2.35,2.34,2.35,2000
AIE,19970319,0.1,0.1,0.1,0.1,116000
AIS,19970319,0.39,0.39,0.39,0.39,4500
AJF,19970319,0.075,0.075,0.075,0.075,9300
AJO,19970319,2.17,2.18,2.17,2.18,535200
AJR,19970319,0.81,0.81,0.8,0.8,178200
AKC,19970319,4.01,4.1,4,4.1,21300
AKD,19970319,0.115,0.12,0.11,0.12,230000
AKL,19970319,0.4,0.4,0.385,0.4,153000
ALA,19970319,0.16,0.16,0.155,0.155,132400
ALK,19970319,0.53,0.53,0.5,0.53,120000
ALL,19970319,2.825,2.83,2.72,2.75,53000
ALM,19970319,0.17,0.17,0.16,0.17,1623600
ALO,19970319,0.73,0.73,0.73,0.73,10000
AMC,19970319,8.15,8.25,8.15,8.235,1611700
AML,19970319,1.82,1.85,1.82,1.83,17200
ANE,19970319,3.2,3.2,3.13,3.13,17200
ANI,19970319,1.35,1.37,1.35,1.36,983800
ANL,19970319,3.4,3.4,3.32,3.325,128900
ANZ,19970319,7.808,7.81,7.69,7.72,6976000
AOF,19970319,1.15,1.15,1.12,1.13,218000
