AAC,20060628,1.945,1.95,1.94,1.94,576927
AAE,20060628,0.57,0.58,0.56,0.58,165901
AAM,20060628,0.18,0.18,0.18,0.18,53085
AAO,20060628,0.125,0.125,0.125,0.125,12000
AAQ,20060628,0.355,0.36,0.355,0.36,13000
AAR,20060628,0.024,0.024,0.024,0.024,1130000
AAT,20060628,0.085,0.085,0.085,0.085,34495
AAU,20060628,0.495,0.495,0.495,0.495,104390
AAX,20060628,1.7,1.7,1.63,1.65,56005
ABB,20060628,6.81,6.9,6.81,6.9,70762
ABC,20060628,2.46,2.51,2.44,2.45,386409
ABI,20060628,0.042,0.042,0.038,0.042,684681
ABJ,20060628,1.1,1.12,1.1,1.1,193356
ABP,20060628,1.5,1.525,1.49,1.525,360917
ABQ,20060628,0.1,0.1,0.1,0.1,77000
ABS,20060628,6.25,6.3,6.21,6.22,3462848
ABY,20060628,2.33,2.46,2.33,2.44,3104716
ACB,20060628,0.27,0.27,0.245,0.25,255000
ACE,20060628,0.092,0.092,0.09,0.09,147289
ACG,20060628,0.205,0.205,0.2,0.2,128000
ACL,20060628,1.055,1.07,1.055,1.07,45083
ACR,20060628,0.75,0.75,0.725,0.725,50402
ACU,20060628,0.055,0.055,0.055,0.055,989977
ADA,20060628,0.405,0.43,0.405,0.43,78613
ADB,20060628,13.22,13.24,13.08,13.15,230564
ADG,20060628,2.77,2.77,2.6,2.65,21775
ADI,20060628,0.27,0.27,0.27,0.27,48150
ADL,20060628,0.05,0.05,0.05,0.05,12000
ADN,20060628,0.38,0.38,0.365,0.37,121900
ADU,20060628,0.7,0.71,0.7,0.7,420000
ADX,20060628,0.085,0.09,0.081,0.081,86250
ADY,20060628,0.096,0.097,0.095,0.097,475430
ADZ,20060628,1.93,2.03,1.93,1.98,332219
AEC,20060628,3.6,3.6,3.55,3.6,9000
AED,20060628,1.3,1.32,1.29,1.32,55625
AEE,20060628,0.145,0.145,0.14,0.14,164257
AEF,20060628,29.5,29.5,29.5,29.5,101
AEI,20060628,0.5,0.5,0.5,0.5,30000
AEM,20060628,0.035,0.035,0.035,0.035,2300000
AEO,20060628,1.63,1.725,1.625,1.72,209961
AET,20060628,0.6,0.6,0.6,0.6,2500
AEU,20060628,1.6,1.62,1.6,1.62,21237
AEX,20060628,0.037,0.038,0.036,0.038,2462914
AEZ,20060628,1.085,1.09,1.08,1.085,701182
AFI,20060628,4.6,4.62,4.58,4.61,189433
AFS,20060628,0.054,0.054,0.05,0.05,940000
AFT,20060628,0.01,0.01,0.009,0.009,2497150
AGC,20060628,1.54,1.54,1.52,1.52,47000
AGG,20060628,12.05,12.17,11.81,11.81,4833
AGI,20060628,0.34,0.35,0.34,0.35,338569
AGL,20060628,17.71,17.96,17.71,17.82,1220714
AGM,20060628,0.25,0.28,0.245,0.28,11005479
AGO,20060628,0.52,0.52,0.52,0.52,31035
AGS,20060628,0.245,0.245,0.235,0.24,636520
AGX,20060628,0.16,0.165,0.155,0.165,432099
AGY,20060628,0.051,0.051,0.051,0.051,228928
AGZ,20060628,0.3,0.3,0.295,0.295,44168
AHD,20060628,4.87,4.94,4.87,4.94,2125
AHE,20060628,1.72,1.72,1.69,1.69,7500
AHS,20060628,0.72,0.72,0.68,0.68,1054348
AHU,20060628,5.41,5.41,5.41,5.41,135
AIA,20060628,1.765,1.765,1.75,1.75,54320
AIE,20060628,0.36,0.365,0.36,0.365,209000
AIM,20060628,0.12,0.125,0.115,0.115,2821123
AIX,20060628,2.06,2.09,2.05,2.09,1239102
AIY,20060628,0.045,0.045,0.045,0.045,4000
AIZ,20060628,0.945,0.95,0.925,0.925,134933
AJL,20060628,0.8,0.83,0.8,0.83,59491
ALB,20060628,1.06,1.06,1.06,1.06,32583
ALD,20060628,0.33,0.35,0.33,0.34,245999
ALK,20060628,0.14,0.15,0.14,0.15,921750
ALL,20060628,12.65,12.66,12.29,12.35,1525464
ALN,20060628,10.33,10.33,10.23,10.29,307802
ALS,20060628,9.15,9.15,9.08,9.1,188070
ALT,20060628,0.026,0.03,0.025,0.025,26000
ALU,20060628,0.3,0.31,0.3,0.3,3100
ALZ,20060628,2.06,2.06,2.03,2.03,756174
AMC,20060628,6.68,6.76,6.68,6.71,1450973
AMH,20060628,0.585,0.62,0.585,0.62,35625
AMM,20060628,0.135,0.135,0.135,0.135,8500
AMO,20060628,0.48,0.48,0.47,0.475,112100
AMP,20060628,8.83,8.91,8.75,8.91,4339357
AMU,20060628,1.05,1.08,1.05,1.06,150822
ANC,20060628,5.1,5.3,5.1,5.3,12457
AND,20060628,0.33,0.33,0.325,0.325,148746
ANE,20060628,4.21,4.29,4.21,4.29,15000
ANG,20060628,0.355,0.37,0.355,0.37,68600
ANH,20060628,0.054,0.056,0.052,0.056,1467048
ANM,20060628,0.22,0.235,0.22,0.22,72904
ANN,20060628,9.47,9.52,9.4,9.45,476361
ANO,20060628,0.13,0.13,0.13,0.13,85000
ANP,20060628,0.023,0.024,0.023,0.024,720603
ANX,20060628,0.27,0.27,0.26,0.26,250478
ANZ,20060628,25.87,25.99,25.65,25.93,4306134
AOC,20060628,0.068,0.069,0.068,0.068,344698
AOD,20060628,9.6,9.9,9.6,9.9,6227
AOE,20060628,0.57,0.59,0.565,0.58,295448
AOI,20060628,0.043,0.045,0.043,0.044,176092
AOM,20060628,0.015,0.015,0.014,0.014,173387
AOP,20060628,0.4,0.4,0.38,0.38,20000
AOS,20060628,0.091,0.1,0.09,0.096,1132000
APA,20060628,4.33,4.34,4.25,4.27,144247
APD,20060628,2.22,2.3,2.2,2.3,43305
APE,20060628,7.28,7.28,7.25,7.25,200
APG,20060628,0.015,0.016,0.014,0.015,1664302
API,20060628,2.34,2.34,2.31,2.31,480962
APM,20060628,0.02,0.023,0.02,0.023,500000
APN,20060628,5.05,5.08,5.01,5.04,975316
APR,20060628,2.1,2.1,2.1,2.1,4125
APV,20060628,0.12,0.12,0.12,0.12,30000
APZ,20060628,1.51,1.52,1.5,1.51,396670
AQA,20060628,6.6,6.6,6.5,6.6,16800
AQD,20060628,0.25,0.25,0.24,0.24,424088
AQP,20060628,18,18.03,17.6,17.91,25864
ARE,20060628,0.11,0.11,0.105,0.11,87000
ARG,20060628,7.05,7.07,7.02,7.04,83204
ARH,20060628,0.115,0.115,0.11,0.115,1204797
ARM,20060628,0.16,0.185,0.15,0.185,60000
ARO,20060628,0.023,0.023,0.023,0.023,16667
ARP,20060628,3.15,3.15,3.09,3.09,117535
ARQ,20060628,1.49,1.49,1.435,1.455,822197
ARU,20060628,0.345,0.345,0.32,0.32,324400
ARW,20060628,1.33,1.33,1.25,1.3,398650
ARX,20060628,0.05,0.052,0.05,0.052,343620
ASB,20060628,2.88,2.96,2.87,2.93,386098
ASC,20060628,0.03,0.03,0.03,0.03,333158
ASL,20060628,1.39,1.4,1.35,1.36,118201
ASV,20060628,0.045,0.045,0.042,0.042,682000
ASX,20060628,32.11,32.5,31.96,32.15,355783
ASZ,20060628,0.66,0.69,0.66,0.69,17486
ATG,20060628,0.3,0.31,0.3,0.3,267193
ATN,20060628,0.049,0.049,0.049,0.049,7290
ATP,20060628,0.305,0.305,0.3,0.3,27010
ATR,20060628,2.94,3,2.94,2.95,12837
ATZ,20060628,0.16,0.19,0.16,0.19,38500
AUB,20060628,3.1,3.15,3.05,3.15,48900
AUL,20060628,0.021,0.021,0.02,0.02,3007412
AUM,20060628,1.68,1.815,1.5,1.78,1280135
AUN,20060628,1.185,1.185,1.155,1.165,345564
AUS,20060628,1.2,1.29,1.195,1.29,31390
AUT,20060628,0.48,0.505,0.475,0.475,268400
AUW,20060628,2.29,2.35,2.28,2.32,277501
AUX,20060628,0.051,0.051,0.051,0.051,68372
AUZ,20060628,0.022,0.022,0.021,0.022,4035000
AVA,20060628,0.059,0.059,0.059,0.059,100000
AVD,20060628,0.215,0.215,0.215,0.215,41462
AVE,20060628,1.76,1.76,1.76,1.76,500
AVJ,20060628,1.15,1.15,1.11,1.14,248100
AVM,20060628,0.855,0.855,0.855,0.855,6454
AVO,20060628,0.685,0.7,0.67,0.67,565480
AVP,20060628,0.015,0.016,0.015,0.016,482208
AVR,20060628,1.61,1.61,1.6,1.6,60738
AVS,20060628,0.18,0.18,0.18,0.18,150800
AVU,20060628,0.86,0.88,0.86,0.88,12956
AVV,20060628,1.05,1.06,1.04,1.06,39886
AVX,20060628,0.24,0.25,0.24,0.25,93300
AWB,20060628,4.35,4.42,4.35,4.42,597831
AWC,20060628,6.35,6.73,6.28,6.57,10669185
AWE,20060628,3.26,3.36,3.23,3.31,1044183
AWG,20060628,0.185,0.19,0.185,0.19,103000
AWL,20060628,0.005,0.005,0.004,0.005,1886395
AWS,20060628,0.026,0.026,0.026,0.026,277500
AXA,20060628,6.08,6.08,5.88,5.94,3531407
AXI,20060628,0.28,0.3,0.26,0.29,525350
AXM,20060628,0.285,0.285,0.285,0.285,8500
AXO,20060628,0.52,0.55,0.52,0.55,39490
AXQ,20060628,0.9,0.92,0.9,0.92,349900
AZA,20060628,1.18,1.2,1.175,1.19,184522
AZC,20060628,0.18,0.18,0.18,0.18,30000
AZM,20060628,0.25,0.25,0.25,0.25,134000
AZR,20060628,0.205,0.205,0.19,0.195,5336997
AZX,20060628,1.3,1.32,1.3,1.32,9500
AZZ,20060628,0.39,0.395,0.385,0.395,308800
BAR,20060628,0.28,0.28,0.27,0.27,130600
BAS,20060628,0.06,0.06,0.059,0.06,1259485
BAX,20060628,4.4,4.4,4.4,4.4,32450
BBB,20060628,0.105,0.105,0.096,0.1,9238300
BBG,20060628,14.75,14.76,14.5,14.5,643088
BBI,20060628,1.56,1.57,1.55,1.55,2384848
BBW,20060628,1.46,1.46,1.43,1.43,585816
BCA,20060628,3.22,3.22,3.13,3.19,253379
BCF,20060628,0.69,0.69,0.69,0.69,33000
BCL,20060628,3.73,3.73,3.63,3.68,7315
BCM,20060628,3.81,3.81,3.71,3.75,1133500
BDG,20060628,1.82,1.82,1.75,1.8,1503242
BDL,20060628,0.135,0.145,0.135,0.145,22640
BDM,20060628,0.24,0.24,0.215,0.22,109700
BEC,20060628,0.42,0.42,0.415,0.42,274000
BEI,20060628,2.34,2.4,2.34,2.4,34124
BEN,20060628,12.9,12.9,12.41,12.41,122810
BER,20060628,0.32,0.32,0.32,0.32,5000
BGD,20060628,0.58,0.6,0.57,0.6,403449
BGF,20060628,0.295,0.295,0.285,0.29,3406035
BGL,20060628,0.16,0.16,0.16,0.16,15000
BGN,20060628,0.08,0.082,0.079,0.082,81215
BHP,20060628,27.4,27.48,27.18,27.33,20933863
BIL,20060628,10.49,10.53,10.42,10.5,3758992
BIT,20060628,0.18,0.18,0.17,0.175,61000
BIX,20060628,0.135,0.145,0.135,0.145,150000
BJT,20060628,1.63,1.645,1.595,1.64,2258763
BKG,20060628,0.155,0.155,0.155,0.155,62500
BKI,20060628,1.37,1.37,1.36,1.36,109677
BKL,20060628,13.9,13.9,13.85,13.85,5370
BKM,20060628,0.01,0.01,0.01,0.01,107500
BKN,20060628,5.05,5.1,5.04,5.07,962288
BKP,20060628,0.19,0.195,0.185,0.195,556010
BKY,20060628,0.75,0.75,0.7,0.7,70320
BLD,20060628,8.3,8.39,8.25,8.39,2109261
BLR,20060628,0.05,0.051,0.05,0.051,486847
BLS,20060628,0.18,0.18,0.18,0.18,2709
BLT,20060628,0.045,0.045,0.042,0.042,969408
BLZ,20060628,0.025,0.025,0.024,0.024,396000
BMN,20060628,1,1,1,1,2000
BMO,20060628,0.3,0.305,0.295,0.3,664855
