AAC,20060601,1.865,1.94,1.86,1.9,150156
AAE,20060601,0.77,0.815,0.75,0.77,1403182
AAM,20060601,0.23,0.23,0.22,0.225,84079
AAO,20060601,0.21,0.21,0.21,0.21,3000
AAQ,20060601,0.4,0.4,0.375,0.39,58911
AAR,20060601,0.026,0.026,0.025,0.025,835000
AAT,20060601,0.095,0.095,0.09,0.09,49482
AAU,20060601,0.52,0.52,0.52,0.52,1000
ABB,20060601,7.2,7.27,7.17,7.18,125337
ABC,20060601,2.59,2.6,2.54,2.59,806171
ABI,20060601,0.053,0.053,0.051,0.051,230700
ABJ,20060601,1.48,1.48,1.41,1.41,64951
ABP,20060601,1.48,1.495,1.475,1.495,732138
ABS,20060601,7.33,7.33,7.13,7.18,2883436
ABY,20060601,2.44,2.45,2.36,2.36,1511963
ACB,20060601,0.325,0.35,0.315,0.34,180054
ACE,20060601,0.11,0.11,0.11,0.11,29307
ACG,20060601,0.26,0.26,0.245,0.245,24000
ACL,20060601,1.24,1.25,1.24,1.25,20312
ACR,20060601,0.82,0.82,0.815,0.82,66121
ACS,20060601,0.13,0.13,0.13,0.13,15000
ACU,20060601,0.1,0.11,0.1,0.11,247346
ADB,20060601,12.35,12.85,12.35,12.79,165227
ADG,20060601,2.93,2.98,2.93,2.93,3000
ADI,20060601,0.325,0.34,0.325,0.34,241000
ADL,20060601,0.065,0.065,0.065,0.065,80000
ADN,20060601,0.395,0.42,0.395,0.42,90100
ADT,20060601,0.9,0.9,0.9,0.9,2996
ADU,20060601,0.69,0.7,0.67,0.67,232320
ADY,20060601,0.11,0.11,0.1,0.1,1394440
ADZ,20060601,1.92,1.975,1.86,1.95,776532
AEC,20060601,3.7,3.7,3.67,3.67,7000
AED,20060601,1.48,1.48,1.43,1.44,267224
AEE,20060601,0.19,0.19,0.18,0.19,472500
AEO,20060601,1.66,1.66,1.635,1.655,207395
AET,20060601,0.585,0.6,0.585,0.6,4800
AEU,20060601,1.69,1.69,1.68,1.69,56459
AEX,20060601,0.047,0.047,0.045,0.047,4502644
AEZ,20060601,1.155,1.155,1.15,1.155,25769
AFI,20060601,4.6,4.6,4.56,4.58,241337
AFS,20060601,0.051,0.051,0.051,0.051,183334
AFT,20060601,0.015,0.015,0.015,0.015,27065
AGC,20060601,1.61,1.7,1.61,1.65,107118
AGG,20060601,12.16,12.16,12.1,12.1,8147
AGI,20060601,0.395,0.395,0.385,0.385,103835
AGL,20060601,16.91,17.5,16.72,17.5,1122741
AGM,20060601,0.275,0.29,0.27,0.275,5518920
AGO,20060601,0.5,0.5,0.49,0.49,22000
AGS,20060601,0.32,0.325,0.32,0.32,377460
AGX,20060601,0.175,0.18,0.17,0.18,300499
AGZ,20060601,0.31,0.32,0.31,0.31,31703
AHD,20060601,4.78,4.93,4.78,4.93,119572
AHE,20060601,1.54,1.57,1.54,1.57,5500
AHO,20060601,0.665,0.675,0.665,0.675,6000
AHS,20060601,0.95,0.95,0.93,0.95,200675
AHU,20060601,5.55,5.55,5.55,5.55,60
AIA,20060601,1.735,1.76,1.735,1.75,156261
AIE,20060601,0.34,0.34,0.34,0.34,70666
AII,20060601,0.29,0.29,0.29,0.29,63440
AIM,20060601,0.16,0.165,0.16,0.16,1148181
AIX,20060601,2.1,2.12,2.09,2.09,926965
AIZ,20060601,1.015,1.03,1.015,1.03,100563
AJL,20060601,0.89,0.89,0.885,0.885,5700
ALB,20060601,1.04,1.04,1,1,43000
ALD,20060601,0.53,0.53,0.51,0.52,243114
ALK,20060601,0.18,0.185,0.18,0.18,160000
ALL,20060601,13.57,13.62,13.45,13.5,1229676
ALN,20060601,10.4,10.5,10.28,10.49,454542
ALS,20060601,9.75,9.8,9.62,9.65,223107
ALU,20060601,0.37,0.375,0.36,0.36,36500
ALZ,20060601,1.98,2.05,1.975,2.05,1113195
AMC,20060601,6.7,6.7,6.64,6.68,1886301
AMH,20060601,0.58,0.58,0.58,0.58,2000
AMM,20060601,0.16,0.175,0.15,0.15,2547661
AMO,20060601,0.5,0.5,0.5,0.5,35000
AMP,20060601,8.85,9.02,8.85,8.95,4659925
AMU,20060601,1.215,1.215,1.185,1.185,428988
AND,20060601,0.355,0.385,0.355,0.38,1124861
ANE,20060601,4.01,4.01,4,4,17160
ANG,20060601,0.355,0.355,0.355,0.355,300000
ANH,20060601,0.059,0.06,0.059,0.059,2721333
ANM,20060601,0.235,0.24,0.225,0.24,190503
ANN,20060601,9.79,9.96,9.79,9.89,1184271
ANO,20060601,0.13,0.13,0.13,0.13,20250
ANP,20060601,0.025,0.026,0.025,0.026,429117
ANX,20060601,0.27,0.29,0.255,0.255,78402
ANZ,20060601,26.8,26.82,26.18,26.54,5340251
AOC,20060601,0.105,0.105,0.1,0.1,50000
AOD,20060601,10.25,10.25,10.25,10.25,717
AOE,20060601,0.58,0.58,0.57,0.57,124801
AOI,20060601,0.086,0.086,0.086,0.086,172686
AOM,20060601,0.015,0.016,0.015,0.016,54200
AOP,20060601,0.435,0.45,0.43,0.45,142000
AOS,20060601,0.13,0.13,0.11,0.11,197727
APA,20060601,4.05,4.17,4.05,4.17,70025
APD,20060601,2.35,2.35,2.35,2.35,5000
APE,20060601,7.39,7.45,7.39,7.45,4000
APG,20060601,0.016,0.016,0.016,0.016,308917
API,20060601,2.35,2.43,2.35,2.41,750180
APN,20060601,5.25,5.3,5.2,5.3,512464
APR,20060601,2.1,2.1,2.1,2.1,3850
APV,20060601,0.15,0.15,0.145,0.145,55000
APZ,20060601,1.55,1.61,1.55,1.55,1810439
AQA,20060601,6.8,6.85,6.8,6.85,15353
AQD,20060601,0.7,0.715,0.685,0.715,321710
AQP,20060601,17.95,18,17.7,17.8,65121
ARA,20060601,0.45,0.45,0.45,0.45,110000
ARE,20060601,0.125,0.13,0.125,0.13,904198
ARG,20060601,6.9,6.98,6.9,6.94,78387
ARM,20060601,0.21,0.21,0.21,0.21,8000
ARO,20060601,0.03,0.03,0.03,0.03,17000
ARP,20060601,3.25,3.25,3.2,3.2,5216
ARQ,20060601,1.6,1.62,1.59,1.62,778470
ARU,20060601,0.37,0.38,0.37,0.38,88931
ARW,20060601,2.27,2.27,2.23,2.23,18825
ARX,20060601,0.054,0.054,0.054,0.054,202000
ARZ,20060601,1,1,1,1,13154
ASB,20060601,2.5,2.58,2.48,2.5,643083
ASC,20060601,0.037,0.037,0.037,0.037,228679
ASL,20060601,1.51,1.51,1.43,1.45,192133
ASQ,20060601,0.365,0.365,0.36,0.36,43248
ASX,20060601,30.69,30.95,30.52,30.75,605857
ASZ,20060601,0.7,0.7,0.7,0.7,70776
ATG,20060601,0.39,0.39,0.385,0.385,3700
ATN,20060601,0.06,0.067,0.06,0.067,86668
ATP,20060601,0.32,0.32,0.32,0.32,25000
ATR,20060601,3.28,3.32,3.28,3.29,5410
ATV,20060601,0.16,0.16,0.155,0.155,349400
ATZ,20060601,0.205,0.205,0.195,0.195,232312
AUB,20060601,3.2,3.2,3.2,3.2,30350
AUL,20060601,0.027,0.029,0.027,0.028,3892778
AUM,20060601,0.37,0.39,0.37,0.38,257930
AUN,20060601,1.19,1.225,1.18,1.22,3056515
AUT,20060601,0.58,0.59,0.58,0.58,202100
AUW,20060601,2.3,2.38,2.3,2.35,608541
AUX,20060601,0.051,0.051,0.051,0.051,16026
AUZ,20060601,0.024,0.024,0.023,0.024,2726000
AVE,20060601,1.735,1.76,1.735,1.76,25320
AVJ,20060601,1.195,1.2,1.19,1.2,111170
AVM,20060601,0.97,0.97,0.97,0.97,269700
AVO,20060601,0.735,0.745,0.72,0.72,572644
AVP,20060601,0.02,0.02,0.02,0.02,2500
AVR,20060601,1.525,1.53,1.525,1.53,5800
AVU,20060601,0.805,0.85,0.795,0.85,346681
AVV,20060601,1.08,1.08,1.06,1.06,74246
AVX,20060601,0.25,0.25,0.25,0.25,25000
AWB,20060601,4.28,4.38,4.26,4.38,835818
AWC,20060601,6.75,6.77,6.68,6.74,5624924
AWE,20060601,3.05,3.17,3.05,3.14,1795458
AWG,20060601,0.2,0.2,0.2,0.2,19200
AWL,20060601,0.011,0.011,0.011,0.011,15000
AWS,20060601,0.028,0.028,0.028,0.028,500000
AXA,20060601,6.11,6.23,6.04,6.1,1616920
AXI,20060601,0.17,0.175,0.165,0.165,75000
AXM,20060601,0.3,0.31,0.3,0.31,64812
AXO,20060601,0.64,0.65,0.64,0.65,34709
AXQ,20060601,0.92,0.94,0.92,0.925,622979
AZA,20060601,1.4,1.4,1.34,1.34,193325
AZC,20060601,0.2,0.2,0.2,0.2,5000
AZM,20060601,0.295,0.3,0.29,0.3,453000
AZR,20060601,0.195,0.195,0.19,0.195,1037636
AZX,20060601,1.24,1.25,1.2,1.2,10219
AZZ,20060601,0.405,0.405,0.395,0.4,203034
BAS,20060601,0.074,0.074,0.072,0.074,164466
BAX,20060601,4.1,4.1,4.1,4.1,5481
BBB,20060601,0.085,0.09,0.085,0.085,667222
BBG,20060601,14.57,14.57,14.46,14.51,559303
BBI,20060601,1.55,1.55,1.54,1.545,7706699
BBW,20060601,1.53,1.595,1.53,1.595,725032
BCA,20060601,3.12,3.19,3.05,3.19,198361
BCF,20060601,0.69,0.7,0.69,0.7,153400
BCL,20060601,3.85,3.91,3.6,3.91,82151
BCM,20060601,4.03,4.03,4.01,4.02,1034800
BDG,20060601,2.01,2.08,2.01,2.08,2106389
BDI,20060601,0.82,0.895,0.82,0.895,75062
BDL,20060601,0.14,0.145,0.14,0.145,184588
BDM,20060601,0.36,0.36,0.36,0.36,15000
BDS,20060601,2.63,2.75,2.63,2.65,9072
BEC,20060601,0.465,0.495,0.465,0.495,26003
BEI,20060601,2.85,3,2.85,3,769872
BEN,20060601,12.8,13.05,12.65,13.05,84261
BGD,20060601,0.7,0.74,0.7,0.74,162000
BGF,20060601,0.315,0.33,0.31,0.32,93447201
BGL,20060601,0.16,0.185,0.16,0.185,52721
BGN,20060601,0.082,0.082,0.082,0.082,4000
BHP,20060601,28.65,28.79,28.48,28.65,11368140
BIL,20060601,10.9,10.97,10.86,10.96,7196076
BIT,20060601,0.265,0.265,0.235,0.235,50000
